GROUP_SET,GROUP_ID,lineup,TEAM_ID,team,GP,W,L,W_PCT,minutes,E_OFF_RATING,off_rtg,E_DEF_RATING,def_rtg,E_NET_RATING,net_rtg,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-202696-1628989-1630200-1630581-1641824-,N. Vučević - K. Huerter - T. Jones - J. Giddey - M. Buzelis,1610612741,CHI,10,6,4,0.6,28.0,110.4,108.6,88.8,85.3,21.6,23.3,0.677,2.1,20.8,0.313,0.771,0.552,0.143,0.54,0.569,114.9,118.21,98.51,70,0.635,328,322,17713,7266,561,7889,5916,5816,6520,2381,5369,7111,6611,6150,10979,7721,8455,4859,5884,84055
Lineups,-1628384-1628404-1628973-1629011-1629013-,O. Anunoby - J. Hart - J. Brunson - M. Robinson - L. Shamet,1610612752,NYK,12,8,4,0.667,28.0,127.7,115.6,99.2,96.8,28.5,18.9,0.621,2.0,20.2,0.292,0.852,0.588,0.141,0.663,0.661,101.3,107.77,89.81,64,0.62,202,167,17713,6515,559,6941,6985,6219,8095,2398,5505,7370,5437,5120,10963,5006,5818,8594,6123,84180
Lineups,-1627783-1629614-1630643-1631097-1641716-,P. Siakam - A. Nembhard - J. Huff - B. Mathurin - J. Walker,1610612754,IND,9,1,8,0.111,28.0,106.8,100.0,127.6,124.6,-20.8,-24.6,0.625,1.25,17.4,0.241,0.629,0.453,0.185,0.582,0.604,106.3,111.12,92.6,65,0.423,407,3658,18380,10530,558,8439,11892,11785,7947,4866,7859,8777,10055,10553,13047,6811,7391,7048,10202,84235
Lineups,-1627783-1628396-1629614-1630174-1630526-,P. Siakam - T. Bradley - A. Nembhard - A. Nesmith - J. Robinson-Earl,1610612754,IND,3,0,3,0.0,28.0,156.1,155.9,149.1,151.7,7.1,4.3,0.667,3.67,23.7,0.545,0.714,0.628,0.102,0.673,0.731,101.4,100.56,83.8,59,0.515,2453,10540,16929,10540,548,2499,15188,7516,6542,924,4038,2279,7853,4056,9416,4466,4185,12339,8178,85200
Lineups,-203501-203999-1627750-1631128-1642461-,T. Hardaway Jr. - N. Jokić - J. Murray - C. Braun - S. Jones,1610612743,DEN,10,6,4,0.6,28.0,126.6,125.8,113.7,111.3,12.9,14.5,0.724,4.2,23.6,0.222,0.781,0.525,0.081,0.589,0.623,104.7,106.22,88.51,62,0.543,328,322,17713,7266,561,5315,10234,6593,6065,566,4045,8906,6473,6787,8589,6549,6877,9381,7668,84055
Lineups,-1626145-1628976-1631094-1641710-1641783-,T. Jones - W. Carter Jr. - P. Banchero - A. Black - T. da Silva,1610612753,ORL,8,3,5,0.375,28.0,89.9,83.9,126.6,128.3,-36.7,-44.5,0.8,1.78,18.4,0.273,0.682,0.436,0.145,0.433,0.457,100.6,103.46,86.22,62,0.272,509,1052,18030,9574,552,11739,12509,13406,4777,3781,7249,7697,8457,10946,11531,11060,11976,10800,12666,84900
Lineups,-1630533-1630549-1642874-1642879-1642962-,Z. Williams - D. Sharpe - D. Wolf - B. Saraf - D. Powell,1610612751,BKN,4,3,1,0.75,28.0,81.7,79.0,74.4,76.6,7.3,2.5,0.833,0.94,17.6,0.31,0.788,0.565,0.258,0.457,0.49,106.4,106.55,88.79,62,0.51,1666,1052,5918,6177,549,12345,5069,7642,4519,7217,7703,7147,6408,5809,15472,10672,11509,9218,8278,85140
Lineups,-1629627-1630180-1630529-1642274-1642847-,Z. Williamson - S. Bey - H. Jones - Y. Missi - J. Fears,1610612740,NOP,7,3,4,0.429,28.0,125.5,126.8,98.9,100.0,26.6,26.8,0.542,1.86,16.7,0.375,0.484,0.436,0.125,0.614,0.651,98.0,97.02,80.85,56,0.621,651,1052,17713,9384,556,5250,7046,5434,9123,3705,8053,5261,13041,10946,10193,5921,6029,13952,6108,84605
Lineups,-1627936-1628983-1629652-1631096-1631114-,A. Caruso - S. Gilgeous-Alexander - L. Dort - C. Holmgren - J. Williams,1610612760,OKC,10,6,4,0.6,27.0,115.7,108.8,80.1,78.9,35.5,29.8,0.545,4.0,15.8,0.241,0.862,0.552,0.053,0.48,0.538,98.3,102.14,85.12,57,0.71,328,322,17713,7266,588,7877,5215,5237,9067,573,9122,8777,5264,6151,7910,10361,9284,11527,4746,80360
Lineups,-201143-202710-1629001-1641764-1642954-,A. Horford - J. Butler III - D. Melton - B. Podziemski - W. Richard,1610612744,GSW,7,5,2,0.714,27.0,129.2,124.2,92.1,88.5,37.1,35.7,0.714,3.33,22.7,0.231,0.741,0.491,0.097,0.647,0.668,103.4,107.53,89.61,62,0.7,651,449,14781,6425,575,5764,6285,4608,6095,1023,4397,8850,7624,9795,9112,5168,5457,8695,4854,82355
Lineups,-1628389-1630696-1631170-1631323-1641796-,B. Adebayo - D. Smith - J. Jaquez Jr. - S. Fontecchio - P. Larsson,1610612748,MIA,6,4,2,0.667,27.0,116.1,106.3,84.5,83.6,31.6,22.7,0.72,2.57,20.9,0.192,0.806,0.548,0.111,0.602,0.612,105.6,110.86,92.38,63,0.699,870,685,14781,6515,587,8150,5837,5845,6090,1905,5305,9599,5904,6204,9580,6129,7202,7097,4892,80535
Lineups,-1627742-1630193-1630534-1630572-1642867-,B. Ingram - I. Quickley - O. Agbaji - S. Mamukelashvili - C. Murray-Boyles,1610612761,TOR,10,5,5,0.5,27.0,95.6,90.9,118.7,108.9,-23.1,-18.0,0.682,1.67,18.1,0.382,0.68,0.508,0.164,0.444,0.452,93.5,100.03,83.35,55,0.384,328,449,18030,7565,591,11066,9891,11261,6498,3900,7600,5245,8471,7044,11988,10810,12044,12602,10908,79900
Lineups,-1627742-1630534-1630567-1642347-1642867-,B. Ingram - O. Agbaji - S. Barnes - J. Shead - C. Murray-Boyles,1610612761,TOR,4,1,3,0.25,27.0,118.1,117.3,110.1,103.5,8.1,13.8,0.783,2.57,23.7,0.222,0.724,0.482,0.135,0.594,0.602,94.0,97.36,81.13,52,0.53,1666,3658,16929,10214,586,6638,9393,6696,5157,1905,4031,8906,7808,9898,10815,6437,7419,13812,7901,80610
Lineups,-1627747-1630191-1630595-1631093-1641842-,C. LeVert - I. Stewart - C. Cunningham - J. Ivey - R. Holland II,1610612765,DET,12,8,4,0.667,27.0,119.2,119.3,96.1,92.1,23.1,27.2,0.652,2.5,19.0,0.276,0.594,0.443,0.105,0.529,0.586,103.3,105.58,87.98,57,0.648,202,167,17713,6515,578,6449,6664,5420,7760,1925,6963,7688,10758,10859,9462,7903,7929,9716,5690,81835
Lineups,-1627747-1629750-1630191-1631093-1641842-,C. LeVert - J. Green - I. Stewart - J. Ivey - R. Holland II,1610612765,DET,6,5,1,0.833,27.0,104.6,108.5,111.9,104.8,-7.2,3.7,0.667,2.67,20.3,0.148,0.643,0.4,0.102,0.52,0.57,108.7,110.32,91.93,59,0.489,870,449,5918,5985,597,7891,9470,7555,6542,1819,5500,10066,9910,11600,9416,8037,8436,7463,8925,79625
Lineups,-1626164-1628960-1630692-1642345-1642346-,D. Booker - G. Allen - J. Goodwin - O. Ighodaro - R. Dunn,1610612756,PHX,7,5,2,0.714,27.0,126.4,123.5,97.3,90.6,29.1,33.0,0.762,2.67,21.6,0.292,0.6,0.449,0.118,0.589,0.632,89.8,94.17,78.48,51,0.662,651,449,14781,6425,599,5792,6522,5030,5301,1819,4992,7370,10315,10612,10016,6556,6530,15120,5532,79515
Lineups,-1628368-1629640-1630170-1641705-1642264-,D. Fox - K. Johnson - D. Vassell - V. Wembanyama - S. Castle,1610612759,SAS,11,8,3,0.727,27.0,112.1,108.8,119.0,113.6,-7.0,-4.8,0.577,1.88,19.2,0.24,0.704,0.481,0.14,0.6,0.604,99.6,103.49,86.24,57,0.465,257,167,16929,6417,584,7877,10494,10051,8730,3700,6811,8782,8179,9922,10961,6134,7383,10787,9352,80705
Lineups,-1627749-1629627-1630529-1630530-1642274-,D. Murray - Z. Williamson - H. Jones - T. Murphy III - Y. Missi,1610612740,NOP,7,2,5,0.286,27.0,95.4,96.5,113.8,114.3,-18.4,-17.8,0.522,1.2,15.2,0.303,0.686,0.5,0.175,0.455,0.477,101.4,100.64,83.87,57,0.441,651,1801,18030,10178,583,10707,10522,11245,9217,4970,9452,7221,8427,7078,12738,10681,11671,12300,9829,80840
Lineups,-203939-1629023-1630230-1631108-1642843-,D. Powell - P. Washington - N. Marshall - M. Christie - C. Flagg,1610612742,DAL,8,2,6,0.25,27.0,111.9,112.5,117.4,116.7,-5.6,-4.2,0.364,4.0,11.8,0.154,0.545,0.373,0.036,0.511,0.55,102.6,102.67,85.56,56,0.433,509,1801,18209,10214,581,7330,10854,10003,11887,573,11222,10029,11139,12606,7753,8126,9055,11319,9975,81345
Lineups,-203471-1628378-1628418-1641772-1641854-,D. Schröder - D. Mitchell - T. Bryant - N. Tomlin - C. Porter Jr.,1610612739,CLE,6,6,0,1.0,27.0,128.8,128.1,103.2,105.2,25.5,22.9,0.522,3.0,16.2,0.25,0.548,0.418,0.07,0.553,0.644,102.0,101.35,84.46,57,0.636,870,322,1,1,580,5150,9510,5840,9217,1085,9009,7886,11137,11408,8263,7476,6210,11962,5877,81700
Lineups,-1627759-1629014-1630202-1630568-1641775-,J. Brown - A. Simons - P. Pritchard - L. Garza - J. Walsh,1610612738,BOS,9,7,2,0.778,27.0,113.1,110.7,106.6,107.3,6.5,3.4,0.55,1.57,13.9,0.353,0.759,0.54,0.125,0.472,0.527,99.5,100.18,83.48,56,0.5,407,237,14781,6155,593,7644,9702,7580,9056,4125,10346,5595,6727,6426,10193,10448,9619,12528,8352,79780
Lineups,-1630692-1631221-1642345-1642346-1642853-,J. Goodwin - C. Gillespie - O. Ighodaro - R. Dunn - R. Fleming,1610612756,PHX,7,5,2,0.714,27.0,127.8,129.6,119.3,119.6,8.5,10.0,0.724,2.63,23.6,0.5,0.615,0.554,0.148,0.596,0.596,98.7,97.88,81.57,54,0.523,651,449,14781,6425,582,4973,11283,7047,6065,1880,4045,2356,10238,6141,11575,6411,7638,13587,8026,80915
Lineups,-1629750-1630191-1630595-1641842-1642450-,J. Green - I. Stewart - C. Cunningham - R. Holland II - D. Jenkins,1610612765,DET,11,6,5,0.545,27.0,100.1,106.7,104.2,107.1,-4.0,-0.5,0.75,0.88,16.0,0.576,0.783,0.661,0.283,0.453,0.525,110.0,104.99,87.49,60,0.484,257,322,18030,7535,598,8105,9667,9758,5321,7232,9104,2146,6465,3797,15652,10720,9638,10045,9014,79550
Lineups,-201950-203924-1631321-1641739-1642270-,J. Holiday - J. Grant - S. Cissoko - T. Camara - D. Clingan,1610612757,POR,4,3,1,0.75,27.0,130.9,126.7,75.2,73.3,55.8,53.3,0.407,1.22,12.9,0.452,0.862,0.65,0.15,0.571,0.603,104.0,107.06,89.22,60,0.786,1666,1052,5918,6177,585,5254,4723,3338,11588,4960,10634,4331,5264,3822,11603,6934,7402,8938,3836,80700
Lineups,-1629111-1629216-1629638-1630228-1642258-,J. Landale - G. Vincent - N. Alexander-Walker - J. Kuminga - Z. Risacher,1610612737,ATL,8,8,0,1.0,27.0,140.7,132.3,104.4,100.0,36.3,32.3,0.741,2.0,22.2,0.25,0.815,0.574,0.154,0.733,0.78,110.4,116.31,96.93,65,0.63,509,167,1,1,579,4779,7046,5062,5954,2398,4504,7886,5863,5366,11692,3728,3293,5325,5936,81710
Lineups,-202685-203501-1628971-1631124-1642461-,J. Valančiūnas - T. Hardaway Jr. - B. Brown - J. Strawther - S. Jones,1610612743,DEN,5,4,1,0.8,27.0,80.2,78.9,102.7,96.7,-22.4,-17.7,0.667,1.09,16.0,0.2,0.867,0.533,0.193,0.417,0.44,98.4,102.26,85.22,57,0.342,1193,685,5918,6046,574,12346,6978,11236,6542,5081,9064,9109,5245,6579,13188,11291,12274,11480,11560,82375
Lineups,-203484-1629111-1641713-1642285-1642377-,K. Caldwell-Pope - J. Landale - G. Jackson - C. Spencer - J. Wells,1610612763,MEM,4,1,3,0.25,27.0,128.1,125.4,98.9,93.3,29.2,32.1,0.8,4.0,27.9,0.13,0.742,0.481,0.102,0.66,0.676,100.4,104.42,87.02,59,0.654,1666,3658,16929,10214,576,5328,6747,5073,4777,573,2255,10270,7615,9902,9416,5017,5327,10299,5620,82050
Lineups,-203114-203468-1642259-1642267-1642848-,K. Middleton - C. McCollum - A. Sarr - B. Carrington - T. Johnson,1610612764,WAS,8,3,5,0.375,27.0,101.7,98.4,121.0,118.0,-19.3,-19.6,0.792,2.38,22.4,0.143,0.571,0.357,0.129,0.529,0.555,107.9,111.12,92.6,62,0.415,509,1052,18030,9574,594,10644,11131,11371,5129,2167,4501,10069,10850,12756,10626,7903,8936,7049,10351,79700
Lineups,-202691-203939-1628997-1630230-1630314-,K. Thompson - D. Powell - C. Martin - N. Marshall - B. Williams,1610612742,DAL,7,4,3,0.571,27.0,118.0,115.0,100.4,93.2,17.6,21.8,0.52,2.6,16.3,0.269,0.68,0.471,0.083,0.56,0.6,102.4,107.56,89.63,60,0.613,651,685,16929,7444,596,7014,6746,5919,9223,1888,9006,7782,8471,10090,8604,7331,7458,8687,6233,79660
Lineups,-1628970-1630163-1630182-1631217-1642851-,M. Bridges - L. Ball - J. Green - M. Diabaté - K. Knueppel,1610612766,CHA,13,9,4,0.692,27.0,117.9,120.0,116.9,101.8,1.0,18.2,0.708,3.4,21.3,0.276,0.81,0.5,0.091,0.578,0.6,94.8,100.61,83.84,55,0.489,166,118,17713,6498,589,6124,9307,6243,6291,1017,5181,7688,5887,7078,8847,6851,7451,12310,8934,80150
Lineups,-1629008-1630533-1630549-1631213-1642962-,M. Porter Jr. - Z. Williams - D. Sharpe - T. Martin - D. Powell,1610612751,BKN,7,2,5,0.286,27.0,94.1,94.6,132.2,119.0,-38.1,-24.3,0.478,0.85,14.7,0.333,0.708,0.521,0.232,0.543,0.548,97.9,102.79,85.66,56,0.34,651,1801,18030,10178,592,10816,11245,11771,11331,7249,9590,5682,8124,6877,14495,7671,9079,11281,11582,79850
Lineups,-1630180-1630530-1642274-1642847-1642852-,S. Bey - T. Murphy III - Y. Missi - J. Fears - D. Queen,1610612740,NOP,10,1,9,0.1,27.0,100.1,93.4,108.3,100.0,-8.1,-6.6,0.389,0.7,8.3,0.444,0.633,0.53,0.164,0.402,0.484,96.2,103.65,86.37,61,0.462,328,3658,18428,10537,577,10886,7046,10192,11817,7435,12295,4339,10029,6673,11989,11570,11585,10716,9405,81970
Lineups,-1628418-1641772-1641854-1642281-1642878-,T. Bryant - N. Tomlin - C. Porter Jr. - J. Tyson - T. Proctor,1610612739,CLE,8,5,3,0.625,27.0,106.6,101.8,145.0,135.7,-38.4,-34.0,0.864,2.71,23.2,0.214,0.444,0.327,0.123,0.543,0.564,96.5,102.08,85.07,57,0.411,509,449,16929,7211,594,8425,13532,12787,4371,1806,4196,9029,13101,14066,10178,7671,8649,11565,10428,79700
Lineups,-203501-203999-1628971-1631128-1631212-,T. Hardaway Jr. - N. Jokić - B. Brown - C. Braun - P. Watson,1610612743,DEN,11,10,1,0.909,27.0,121.5,119.4,75.1,73.0,46.4,46.3,0.68,2.13,19.5,0.296,0.706,0.525,0.129,0.559,0.628,110.0,112.54,93.78,62,0.827,257,86,5918,5926,590,6443,4721,3908,6509,2368,6712,7331,8140,6796,10626,7343,6618,6532,3469,79975
Lineups,-1628988-1630256-1630578-1631095-1641708-,A. Holiday - J. Tate - A. Sengun - J. Smith Jr. - A. Thompson,1610612745,HOU,6,4,2,0.667,26.0,126.1,121.6,88.5,90.2,37.6,31.4,0.524,3.67,14.9,0.387,0.643,0.508,0.059,0.49,0.542,93.2,93.97,78.31,51,0.694,870,685,14781,6515,612,6029,6501,5101,9207,924,9538,5195,9910,7044,8016,10305,9214,15165,4950,78155
Lineups,-1628389-1630696-1631170-1631323-1642066-,B. Adebayo - D. Smith - J. Jaquez Jr. - S. Fontecchio - M. Gardner,1610612748,MIA,5,1,4,0.2,26.0,113.3,112.3,128.1,119.3,-14.8,-7.0,0.714,1.36,18.1,0.407,0.714,0.542,0.193,0.578,0.61,103.0,107.15,89.3,57,0.437,1193,3658,17713,10402,637,7464,11266,10222,6095,4643,7600,4728,7853,6394,13188,6855,7258,8900,9918,76600
Lineups,-1627742-1630193-1630567-1642266-1642867-,B. Ingram - I. Quickley - S. Barnes - J. Walter - C. Murray-Boyles,1610612761,TOR,9,7,2,0.778,26.0,105.0,105.8,114.9,118.9,-9.9,-13.1,0.714,1.67,19.0,0.444,0.667,0.549,0.173,0.469,0.525,100.8,98.68,82.23,52,0.42,407,237,14781,6155,636,8210,11238,10754,6095,3900,6963,4339,8504,6201,12693,10482,9663,13238,10262,76615
Lineups,-1627747-1629750-1630191-1630595-1641842-,C. LeVert - J. Green - I. Stewart - C. Cunningham - R. Holland II,1610612765,DET,6,3,3,0.5,26.0,97.0,96.3,108.9,105.5,-11.8,-9.2,0.875,1.56,19.7,0.115,0.567,0.357,0.167,0.463,0.546,98.3,100.23,83.52,54,0.453,870,1052,16929,7565,611,10716,9527,10436,4325,4141,6679,10391,11024,12756,11996,10581,9122,12515,9639,78300
Lineups,-1627747-1629750-1630194-1630595-1641842-,C. LeVert - J. Green - P. Reed - C. Cunningham - R. Holland II,1610612765,DET,9,6,3,0.667,26.0,86.6,85.2,96.8,101.8,-10.2,-16.6,0.538,1.0,8.3,0.511,0.667,0.571,0.13,0.246,0.343,101.6,99.85,83.21,54,0.361,407,322,16929,6515,608,11675,9308,11036,9129,5096,12295,2355,8504,5377,10648,14116,13704,12700,11293,78600
Lineups,-1629632-1629684-1630182-1641706-1641750-,C. White - G. Williams - J. Green - B. Miller - R. Kalkbrenner,1610612766,CHA,10,7,3,0.7,26.0,118.4,117.9,110.5,105.6,8.0,12.3,0.524,0.92,13.8,0.464,0.778,0.618,0.214,0.583,0.614,99.0,101.49,84.58,56,0.5,328,237,16929,6481,614,6596,9529,6830,9207,7222,10382,4257,6479,4321,14111,6610,7168,11884,8352,78035
Lineups,-1626164-1626220-1628415-1628960-1642345-,D. Booker - R. O'Neale - D. Brooks - G. Allen - O. Ighodaro,1610612756,PHX,7,5,2,0.714,26.0,89.4,82.4,107.7,111.5,-18.3,-29.2,0.643,1.0,12.7,0.367,0.571,0.451,0.176,0.407,0.447,94.3,96.31,80.26,51,0.275,651,449,14781,6425,629,11974,10245,12233,7809,5096,10664,5456,10850,10568,12741,11534,12139,14213,12598,77000
Lineups,-201942-203471-203897-1627734-1630173-,D. DeRozan - D. Schröder - Z. LaVine - D. Sabonis - P. Achiuwa,1610612758,SAC,3,0,3,0.0,26.0,101.6,104.0,137.4,138.5,-35.8,-34.5,0.591,1.63,18.6,0.259,0.762,0.479,0.16,0.51,0.518,96.0,94.52,78.76,50,0.321,2453,10540,16929,10540,620,8320,13724,12801,8636,4057,7177,7862,6702,9949,11928,8130,9825,14982,12018,77700
Lineups,-1629130-1630191-1630194-1630595-1641709-,D. Robinson - I. Stewart - P. Reed - C. Cunningham - A. Thompson,1610612765,DET,2,2,0,1.0,26.0,110.0,116.3,104.4,108.2,5.5,8.2,0.5,1.11,13.5,0.5,0.75,0.621,0.184,0.48,0.529,94.7,90.46,75.38,49,0.537,4007,1801,1,1,615,6889,9802,7203,9238,5075,10445,2356,6756,4289,13039,10373,9571,16160,7795,78000
Lineups,-203084-1628368-1629640-1641705-1642264-,H. Barnes - D. Fox - K. Johnson - V. Wembanyama - S. Castle,1610612759,SAS,13,9,4,0.692,26.0,107.1,105.3,135.3,132.1,-28.3,-26.8,0.667,1.4,17.1,0.355,0.609,0.463,0.175,0.511,0.555,100.6,102.74,85.61,57,0.39,166,118,17713,6498,627,8241,12878,12077,6542,4599,8009,5588,10299,10257,12738,8128,8932,11297,10815,77090
Lineups,-203084-1628368-1628436-1629640-1630170-,H. Barnes - D. Fox - L. Kornet - K. Johnson - D. Vassell,1610612759,SAS,9,5,4,0.556,26.0,129.6,125.5,118.7,119.6,10.9,5.8,0.478,2.75,15.3,0.273,0.531,0.426,0.073,0.567,0.636,98.2,99.43,82.86,55,0.626,407,449,17713,7513,634,5326,11279,7398,11331,1775,9437,7697,11238,11340,8370,7129,6437,12880,5994,76755
Lineups,-203084-1628436-1629640-1630170-1642844-,H. Barnes - L. Kornet - K. Johnson - D. Vassell - D. Harper,1610612759,SAS,15,13,2,0.867,26.0,137.9,130.5,112.9,111.1,25.0,19.4,0.667,3.67,23.9,0.458,0.714,0.596,0.102,0.657,0.654,102.3,106.01,88.34,59,0.636,106,30,14781,5949,635,4887,10119,6181,6542,924,3973,4286,7853,5073,9416,5044,5953,9475,5878,76750
Lineups,-1628392-1628983-1629652-1631114-1641717-,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - J. Williams - C. Wallace,1610612760,OKC,5,1,4,0.2,26.0,97.4,100.0,126.1,122.2,-28.6,-22.2,0.65,2.17,15.1,0.488,0.789,0.583,0.113,0.383,0.411,99.2,99.47,82.89,53,0.346,1193,3658,17713,10402,623,8439,11677,11621,7772,2327,9472,4202,6390,5177,9945,11952,12764,12863,11525,77450
Lineups,-1627759-1628401-1629014-1629674-1630202-,J. Brown - D. White - A. Simons - N. Queta - P. Pritchard,1610612738,BOS,10,5,5,0.5,26.0,120.1,118.5,111.3,101.9,8.8,16.6,0.625,2.14,20.5,0.19,0.864,0.535,0.13,0.625,0.649,91.8,96.47,80.39,54,0.569,328,449,18030,7565,603,6513,9310,6466,7947,2352,5440,9601,5260,6568,10648,5498,6060,14170,7139,79110
Lineups,-203954-1626162-1630178-1630570-1642845-,J. Embiid - K. Oubre Jr. - T. Maxey - T. Watford - V. Edgecombe,1610612755,PHI,4,4,0,1.0,26.0,143.7,140.0,107.8,109.1,35.9,30.9,0.5,2.8,17.7,0.4,0.741,0.577,0.091,0.615,0.657,102.2,102.86,85.72,55,0.626,1666,685,1,1,631,3735,9895,5134,9238,1752,7699,4736,7624,5335,8847,5884,5914,11013,5996,76995
Lineups,-201145-203991-1628988-1630256-1631120-,J. Green - C. Capela - A. Holiday - J. Tate - J. Davison,1610612745,HOU,6,5,1,0.833,26.0,106.0,103.8,125.2,126.4,-19.1,-22.6,0.684,1.18,17.3,0.4,0.667,0.538,0.212,0.563,0.563,96.7,97.23,81.03,52,0.429,870,449,5918,5985,618,8337,12387,11673,6476,5019,7930,4736,8504,6435,14099,7191,8683,13867,10024,77750
Lineups,-1629750-1630191-1630595-1631093-1641842-,J. Green - I. Stewart - C. Cunningham - J. Ivey - R. Holland II,1610612765,DET,11,8,3,0.727,26.0,116.5,114.5,102.9,101.8,13.6,12.7,0.4,1.43,14.1,0.25,0.697,0.509,0.127,0.583,0.617,100.4,101.8,84.83,55,0.549,257,167,16929,6417,617,7052,9308,6772,11589,4573,10325,7886,8303,7043,10595,6610,7025,11715,7548,77800
Lineups,-201950-203924-1630166-1631200-1641739-,J. Holiday - J. Grant - D. Avdija - K. Murray - T. Camara,1610612757,POR,8,4,4,0.5,26.0,119.5,119.3,96.5,94.9,23.0,24.4,0.75,2.0,22.2,0.261,0.615,0.449,0.158,0.636,0.655,105.7,106.64,88.87,57,0.628,509,685,17713,7565,610,6449,6878,5734,5321,2398,4504,7850,10238,10612,11871,5371,5950,9197,5965,78320
Lineups,-203944-1628978-1629675-1630162-1641740-,J. Randle - D. DiVincenzo - N. Reid - A. Edwards - J. Clark,1610612750,MIN,12,6,6,0.5,26.0,121.2,122.4,117.1,125.5,4.1,-3.0,0.423,1.57,13.3,0.467,0.704,0.579,0.121,0.557,0.596,109.5,105.31,87.76,58,0.522,202,322,18209,7565,625,5905,12343,9922,11573,4125,10571,4243,8179,5306,10134,7374,7639,9887,8046,77260
Lineups,-202685-203501-1627750-1631212-1642461-,J. Valančiūnas - T. Hardaway Jr. - J. Murray - P. Watson - S. Jones,1610612743,DEN,8,3,5,0.375,26.0,123.8,119.0,157.0,155.4,-33.2,-36.4,0.615,2.29,20.0,0.273,0.636,0.455,0.121,0.638,0.654,100.6,103.26,86.05,58,0.384,509,1052,18030,9574,600,6479,15262,12909,8118,2252,5517,7697,9963,10401,10134,5364,5952,10887,10910,79490
Lineups,-201142-203991-1629006-1631095-1641708-,K. Durant - C. Capela - J. Okogie - J. Smith Jr. - A. Thompson,1610612745,HOU,9,6,3,0.667,26.0,108.1,109.4,116.4,120.8,-8.3,-11.3,0.583,1.17,17.3,0.519,0.76,0.635,0.226,0.53,0.551,98.4,96.08,80.07,53,0.481,407,322,16929,6515,601,7803,11590,10625,8670,5029,7940,2352,6716,4015,14407,7901,9022,14266,9071,79435
Lineups,-2544-1629029-1629637-1630559-1631222-,L. James - L. Dončić - J. Hayes - A. Reaves - J. LaRavia,1610612747,LAL,6,3,3,0.5,26.0,129.6,124.1,106.4,103.6,23.2,20.6,0.652,7.5,18.8,0.269,0.72,0.49,0.034,0.565,0.636,103.0,106.63,88.86,58,0.637,870,1052,16929,7565,632,5767,9394,5998,7760,87,7004,7782,7838,9797,7748,7167,6420,9199,5827,76975
Lineups,-2544-203935-1629029-1629060-1629637-,L. James - M. Smart - L. Dončić - R. Hachimura - J. Hayes,1610612747,LAL,9,6,3,0.667,26.0,126.3,117.5,117.4,118.2,8.9,-0.6,0.708,2.43,21.5,0.227,0.565,0.4,0.123,0.625,0.656,99.6,102.94,85.79,57,0.531,407,322,16929,6515,609,6621,11134,9766,6291,2138,5015,8891,11028,11600,10178,5498,5922,11000,7885,78335
Lineups,-201144-203497-1629675-1630162-1630183-,M. Conley - R. Gobert - N. Reid - A. Edwards - J. McDaniels,1610612750,MIN,18,12,6,0.667,26.0,99.4,90.0,122.3,112.7,-22.9,-22.7,0.636,1.56,17.9,0.16,0.85,0.467,0.15,0.565,0.571,105.3,115.31,96.09,60,0.372,62,47,18209,6515,633,11127,10424,11676,7852,4141,7625,10018,5440,10165,11603,7167,8426,5575,11138,76800
Lineups,-1629008-1629611-1629651-1630533-1641730-,M. Porter Jr. - T. Mann - N. Claxton - Z. Williams - N. Clowney,1610612751,BKN,9,3,6,0.333,26.0,107.1,103.6,114.5,116.7,-7.4,-13.0,0.588,0.91,14.7,0.19,0.645,0.462,0.2,0.586,0.644,100.3,100.94,84.12,55,0.521,407,1052,18209,9615,618,8351,10854,10751,8649,7224,9573,9601,9903,10262,13228,6600,6208,12168,8074,77750
Lineups,-1626167-1628398-1629018-1629645-1631157-,M. Turner - K. Kuzma - G. Trent Jr. - K. Porter Jr. - R. Rollins,1610612749,MIL,3,1,2,0.333,26.0,108.9,110.5,132.8,138.6,-23.9,-28.1,0.667,2.0,20.5,0.208,0.577,0.4,0.14,0.552,0.596,106.8,103.79,86.49,57,0.415,2453,3658,14781,9615,604,7653,13756,12136,6542,2398,5448,9089,10846,11600,10961,7499,7630,10636,10351,79085
Lineups,-203999-1627750-1629618-1631212-1642461-,N. Jokić - J. Murray - J. Pickett - P. Watson - S. Jones,1610612743,DEN,3,2,1,0.667,26.0,130.5,123.1,151.4,149.0,-20.9,-25.9,0.864,6.33,23.8,0.346,0.789,0.533,0.058,0.552,0.581,91.4,94.89,79.08,52,0.426,2453,1801,5918,6515,613,5820,14424,12012,4371,169,4021,5642,6390,6579,8012,7499,8065,14825,10166,78150
